,,,,,,,,,"Normalized abundance",,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,"Spectral counts",,,,,,,,,,,
"P62136|PP1A_HUMAN","13","7","884.81","0.328641709231655","1.05464273386331","10 ng","15 ng","Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens GN=PPP1CA PE=1 SV=1","67123418.7479931","65855287.0112026","66874260.4994503","71542445.0761627","66001334.5180035","66599118.8218899","69173101.8501575","72448298.6307048","66126406.6998497","63730606.9568622","66590263.9094337","66663188.7684793","69472432.9598168","69331240.5325339","66157094.6826738","64319688.168166","66001334.5180035","66733973.0531755","67000432.9453778","66701870.7371227","65205829.7213222","63473903.4630159","62753535.1939565","60876783.0208138","11","8","12","9","8","8","9","11","10","8","10","11"
"P61970|NTF2_HUMAN","4","3","216.62","0.328816088396406","1.07881744767858","10 ng","3 ng","Nuclear transport factor 2 OS=Homo sapiens GN=NUTF2 PE=1 SV=1","25568330.7828193","27464079.8495747","25585650.7295291","29363494.1865563","26128964.6810811","27291752.3309243","27325313.9455749","29653113.3591107","27836108.9952224","26438623.1953963","25819494.2920436","28440986.5404531","26463106.0118186","28913680.4723314","25311267.8209757","26399024.9088696","26128964.6810811","27347014.4476929","26467048.8347881","27301098.460777","27448589.3583382","26332129.8279106","24331853.4665903","25972291.4325952","3","3","3","3","3","3","4","3","3","3","4","3"
"P46087|NOP2_HUMAN","6","4","312.95","0.329026688194232","1.08824820055013","7.5 ng","15 ng","Putative ribosomal RNA methyltransferase NOP2 OS=Homo sapiens GN=NOP2 PE=1 SV=2","11497940.4426497","12171863.7483538","11833195.3496625","14181570.7122428","11890359.4838153","12211899.3289332","11880586.6625219","11227023.9450131","12372956.328672","11352502.0294234","12060029.756014","11766786.228264","11900316.0368948","12814315.3202383","11706295.0573133","12749832.7038612","11890359.4838153","12236626.7776694","11507427.4355709","10336522.9287174","12200706.5525092","11306774.7552924","11365167.4779888","10745421.9533079","2","2","3","3","3","2","3","2","3","4","3","1"
"Q8NC51|PAIRB_HUMAN","15","10","1338.08","0.329105216225749","1.13423127381659","10 ng","7.5 ng","Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2","152910382.420243","149960410.72889","154028120.618552","109348055.02989","147132381.730528","150264842.518079","148696874.299638","161308720.654884","151337621.280411","146654587.039372","142603419.667962","150389028.478265","158261549.98799","157875575.044319","152376308.664222","98308532.701539","147132381.730528","150569108.553208","144026430.638913","148514094.012591","149230778.687735","146063870.16597","134387043.83396","137335168.396733","20","21","21","15","24","20","19","18","21","20","21","17"
"Q92879|CELF1_HUMAN","4","2","273.99","0.329321081487536","1.09519832172757","7.5 ng","10 ng","CUGBP Elav-like family member 1 OS=Homo sapiens GN=CELF1 PE=1 SV=2","7108275.07735913","7256399.40953302","6656114.93067268","6809334.1898434","7606103.72962626","7664142.49514331","6764534.43688609","6223948.20761915","7171866.37774723","7631873.13852749","7534740.88978927","6757845.66552191","7357032.35894154","7639404.45323532","6584734.1323631","6121879.83311585","7606103.72962626","7679661.34979076","6552066.10406257","5730279.33941312","7072023.43436158","7601132.35960195","7100612.00910407","6171260.50925795","4","2","2","4","3","3","4","1","4","2","3","5"
"sp|O43747|AP1G1_HUMAN","1","1","53.49","0.329712599862283","1.10601553044744","10 ng","15 ng","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5","391381.589695606","339884.791126038","369123.574307109","400286.078375009","391357.713633058","350667.061404127","407825.536540129","412364.678719024","370757.31907785","333364.26642219","378470.188257158","364956.51393861","405078.164357466","357824.485722777","365165.058613892","359874.137817482","391357.713633058","351377.114897917","395016.079712022","379656.886584417","365595.831109619","332021.492894677","356663.885744028","333278.064273736","1","0","0","0","0","0","1","0","0","0","0","0"
"sp|O75822|EIF3J_HUMAN","2","0","172.33","0.330143650410696","1.09356797427644","10 ng","15 ng","Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens GN=EIF3J PE=1 SV=2","49145086.0320836","43835389.0816652","47062490.5750806","39492904.4929554","46422800.4491027","44350267.1125472","44330411.5600136","49834163.5031867","46176943.1491303","41323215.7281313","40155037.7875495","46855349.4367897","50864940.4090497","46149095.1173162","46557788.0297255","35505793.7863018","46422800.4491027","44440070.4205274","42938030.6466758","45881435.3836795","45534092.0866975","41156768.0139027","37841426.4950624","42788276.3144474","1","1","1","1","3","1","1","1","1","1","1","3"
"P28340|DPOD1_HUMAN","8","7","370.53","0.330328862460177","1.15415117544787","7.5 ng","15 ng","DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2","5436597.7925093","6209874.24833064","5650545.23693353","5731844.17204029","6159695.66602135","6390415.25232564","6208418.86030019","4585750.44026566","5409696.08691334","5550563.36847335","5593279.27869813","4696331.04869891","5626853.97607051","6537641.92257732","5589948.26195672","5153170.67206288","6159695.66602135","6403354.98113424","6013417.64964403","4222019.54884373","5334385.14946822","5528205.99455933","5271011.5181821","4288686.62791506","6","4","5","5","5","2","5","3","4","2","3","5"
"sp|Q9UMX0|UBQL1_HUMAN","2","0","84.57","0.330398414058284","1.17118528548135","7.5 ng","15 ng","Ubiquilin-1 OS=Homo sapiens GN=UBQLN1 PE=1 SV=2","6894597.779252","6354657.12969683","5850921.84499353","8603050.59687128","6476593.11636784","6485831.91938525","6530741.46934973","6367163.61491012","5913523.19023632","6411406.56853929","6328698.83875193","5673271.10961158","7135877.32773679","6690066.68949521","5788176.01255334","7734506.85249342","6476593.11636784","6498964.8540728","6325616.37684849","5862135.23893369","5831198.23742843","6385581.76401912","5964058.43727716","5180827.69123969","0","1","0","2","2","1","1","0","0","1","1","0"
"sp|Q9Y3F4|STRAP_HUMAN","3","0","180.8","0.330477107144981","1.0614449295402","3 ng","15 ng","Serine-threonine kinase receptor-associated protein OS=Homo sapiens GN=STRAP PE=1 SV=1","19407057.6247735","19065243.3541134","19041623.6654752","20289336.0058792","18272792.6033127","18333179.9391274","18457828.6594183","19702038.5491401","18543786.2704181","17718836.1117726","17650620.094427","18815102.0725574","20086216.3300448","20071539.1699755","18837419.5144788","18240972.3856658","18272792.6033127","18370302.1553285","17878083.7975363","18139319.396047","18285629.4524805","17647465.5826976","16633644.9844564","17181939.6513346","1","1","1","1","1","1","1","2","3","1","1","1"
"sp|P37837|TALDO_HUMAN","10","1","551.91","0.331759624443665","1.04084866018748","10 ng","3 ng","Transaldolase OS=Homo sapiens GN=TALDO1 PE=1 SV=2","83009363.8991149","80575598.78726","82833815.738152","86251765.6755556","85424915.7238513","83856605.4241381","82277843.1306195","89673329.5458755","84533482.6917086","85626836.4713769","82591154.7131713","86849800.8648343","85914313.9024146","84828515.281122","81945498.1601049","77543990.3724216","85424915.7238513","84026403.7377303","79693565.3327339","82560652.8929775","83356652.103681","85281936.1301","77832503.2778291","79311184.7831281","2","2","4","1","3","3","1","4","2","0","1","1"
"sp|Q14240|IF4A2_HUMAN","6","0","395.58","0.331782520788396","1.06028648986006","7.5 ng","15 ng","Eukaryotic initiation factor 4A-II OS=Homo sapiens GN=EIF4A2 PE=1 SV=2","151420501.507689","151954241.552391","156057445.307084","165691570.524532","156633808.100312","154344987.346279","146800439.947193","161844376.296988","155038565.331041","143869923.925946","153117600.876162","152579993.533465","156719530.023182","159974643.63363","154383870.685221","148963739.454056","156633808.100312","154657515.124267","142189561.693213","149007262.71461","152880200.146078","143290423.527399","144295429.861409","139335956.338859","2","2","2","2","4","2","2","3","3","4","2","3"
"Q9BUQ8|DDX23_HUMAN","3","2","151.62","0.33180987975489","1.14524213036975","7.5 ng","15 ng","Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens GN=DDX23 PE=1 SV=3","3169401.22737559","3278545.81453551","2967436.30703046","3432108.88422831","3185181.48600632","3345054.88884756","3413658.55303746","2811374.18719634","3531934.96447444","2825500.47472756","3283370.99526352","2590027.2125659","3280315.84800938","3451593.01220306","2935613.24286542","3085611.24738955","3185181.48600632","3351828.17374417","3306438.41122878","2588382.62833377","3482765.22759897","2814119.50915449","3094193.13289274","2365211.25901992","2","1","2","1","1","1","2","3","3","2","1","2"
"Q9NYF8|BCLF1_HUMAN","3","3","214.39","0.33192512831263","1.11613374137104","7.5 ng","15 ng","Bcl-2-associated transcription factor 1 OS=Homo sapiens GN=BCLAF1 PE=1 SV=2","7996750.50646103","8353629.48538968","8766826.14066996","10107334.7844316","8223232.28397975","8616367.35602004","8913051.2874425","8150865.10898054","8285942.06034735","8045954.68306869","8345732.75739915","7751417.83948744","8276600.38506465","8794548.18977097","8672809.87816845","9086922.04821642","8223232.28397975","8633814.33755409","8633099.84879107","7504357.74435873","8170589.5425432","8013546.00571418","7864876.98897089","7078590.00800251","4","3","3","4","4","4","3","4","3","3","4","3"
"sp|Q9BXJ9|NAA15_HUMAN","3","1","132.26","0.332197679983291","1.08732191349485","3 ng","15 ng","N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens GN=NAA15 PE=1 SV=1","2773869.38573605","2700444.82232614","2810784.75807718","2905301.18814434","2808344.47119764","2557672.01710283","2546410.82931535","2711190.33352705","2793831.21339146","2661780.01412732","2294627.89144905","2663321.69180621","2870942.19177562","2842978.87107653","2780641.639757","2611988.81666834","2808344.47119764","2562850.95790337","2466430.20852965","2496145.1212605","2754936.96788053","2651058.50585832","2162418.40307052","2432143.73242488","1","1","2","0","0","1","0","1","2","0","1","1"
"Q9BSV6|SEN34_HUMAN","1","1","43.79","0.33257103068534","1.25503634056847","10 ng","15 ng","tRNA-splicing endonuclease subunit Sen34 OS=Homo sapiens GN=TSEN34 PE=1 SV=1","578034.331258046","485603.422746151","593520.642139342","691344.836266531","441144.614818376","482379.224531517","638566.592544616","608470.768428129","524377.044850676","473671.374626486","452637.4204843","485135.916538805","598262.902513406","511234.393376921","587155.671328233","621548.288404125","441144.614818376","483355.977387455","618509.753366605","560208.304544087","517076.944033933","471763.451532582","426557.827358891","443025.820881538","0","0","0","1","0","0","0","0","0","0","0","0"
"O00487|PSDE_HUMAN","4","2","216.34","0.332841748273884","1.0917514014684","10 ng","15 ng","26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens GN=PSMD14 PE=1 SV=1","14955322.2551237","14675645.5031476","15638475.6211076","15941091.7154578","14890975.745021","14680453.8951118","15037816.1800256","16827323.4909631","15548408.8923548","13867206.7087173","13814374.2413201","15747306.3402124","15478690.4800287","15450250.9141877","15470767.1476502","14331716.6069294","14890975.745021","14710179.8338324","14565491.0314309","15492619.9449807","15331952.1393967","13811350.3379405","13018431.9634804","14380430.4736271","3","4","3","3","4","1","4","3","4","3","3","2"
"sp|Q6P2Q9|PRP8_HUMAN","9","3","489.07","0.333472164101423","1.0999392590809","7.5 ng","3 ng","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2","11106439.7931651","12622661.8583208","12771370.5651383","14149208.6753594","13310807.898823","12688285.7918743","13531269.0474152","11954034.638675","13177426.4863845","12682660.834022","12829124.6607852","11188082.2007712","11495114.6461976","13288907.3175129","12634409.194137","12720737.8620703","13310807.898823","12713977.8589326","13106263.276166","11005868.8516676","12993977.3007261","12631575.7510011","12089949.4707392","10216949.7909981","2","3","4","4","3","3","5","3","3","3","3","3"
"sp|P47755|CAZA2_HUMAN","1","0","60.6","0.333717789277046","1.38557731722127","7.5 ng","10 ng","F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=3","12276888.5822134","12881115.2204314","13041497.9842197","15947656.2669077","13995793.0087499","12359356.851888","12862211.5510164","5498700.69177243","12169903.7584304","11799269.0212936","12150788.9912241","9914385.31290005","12706523.8167486","13561002.2855583","12901639.7415418","14337618.4167121","13995793.0087499","12384382.8822158","12458220.3125704","5062556.74317916","12000480.7731205","11751742.1934909","11450697.4417787","9053810.57564325","0","0","0","0","0","1","0","1","0","1","0","0"
"sp|P10412|H14_HUMAN","8","0","675.07","0.335169080037658","1.04850401314592","3 ng","10 ng","Histone H1.4 OS=Homo sapiens GN=HIST1H1E PE=1 SV=2","229483241.468399","236171789.705249","228960882.628237","225053346.666495","228298271.412605","233503344.797417","206009434.024123","230686135.759813","225787267.756918","213774215.863553","221359264.051313","228781829.320469","237514110.658904","248637336.532574","226505484.734136","202332490.361225","228298271.412605","233976157.570653","199538851.103539","212388656.450464","222643976.428764","212913144.696546","208605215.71209","208923425.955773","3","5","6","5","3","5","6","6","5","5","4","4"
"sp|P16402|H13_HUMAN","8","0","667.16","0.335169080037658","1.04850401314592","3 ng","10 ng","Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2","229483241.468399","236171789.705249","228960882.628237","225053346.666495","228298271.412605","233503344.797417","206009434.024123","230686135.759813","225787267.756918","213774215.863553","221359264.051313","228781829.320469","237514110.658904","248637336.532574","226505484.734136","202332490.361225","228298271.412605","233976157.570653","199538851.103539","212388656.450464","222643976.428764","212913144.696546","208605215.71209","208923425.955773","1","3","2","2","0","1","4","3","2","4","1","1"
"P46777|RL5_HUMAN","11","7","1036.87","0.33532471398868","1.06860622594043","10 ng","15 ng","60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3","240140575.253854","239391962.394768","250223438.777771","244575960.573609","245512299.910369","238468520.603645","236316376.957905","266965034.764066","251121253.494545","229155355.863712","229149663.213991","247663790.483181","248544402.630774","252027475.387415","247540019.245242","219884147.107038","245512299.910369","238951387.188079","228893878.469709","245789998.891945","247625275.770618","228232330.283183","215946755.741049","226166421.287153","16","17","20","14","15","17","15","16","19","16","17","17"
"O75822|EIF3J_HUMAN","3","1","189.48","0.337074870480384","1.09157581828169","10 ng","15 ng","Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens GN=EIF3J PE=1 SV=2","51120617.9847092","45625518.6717627","48979263.305343","41700315.0264954","48358886.2391723","46290238.3342614","46212816.4143487","52010747.7028891","48065158.3415648","43289010.8179236","41945984.4014638","48781094.1889359","52909606.9903815","48033710.7773215","48454005.1101697","37490349.3466445","48358886.2391723","46383969.8222603","44761310.7489928","47885378.0666824","47396020.5425103","43114644.9856692","39529184.2057034","44546865.238794","4","4","4","4","5","3","3","2","3","3","3","3"
"sp|Q15428|SF3A2_HUMAN","1","0","56.83","0.337082521984186","1.19200753837106","3 ng","15 ng","Splicing factor 3A subunit 2 OS=Homo sapiens GN=SF3A2 PE=1 SV=2","6023957.11671181","6373716.30222539","8070643.74045234","7191539.98850062","6924487.00417045","6040057.80801277","6463441.53310743","5487599.81048025","7004320.46446781","5141782.27819103","6013501.01654063","6016015.12453883","6234768.20384816","6710131.83741118","7984093.4030459","6465499.03371105","6924487.00417045","6052288.11026043","6260430.27495591","5052336.35756605","6906810.00697258","5121071.45275826","5667021.35605915","5493821.31506517","1","1","1","1","1","1","1","1","1","1","1","1"
"Q13442|HAP28_HUMAN","2","1","93.77","0.337224830052431","1.09847176958762","3 ng","15 ng","28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens GN=PDAP1 PE=1 SV=1","3348439.62240296","3354335.20164502","3329455.73254745","3456885.63286666","3138500.1068049","3063365.63624907","2953131.51781493","3506278.84461192","3272192.75943417","3129254.61670018","2867010.94043266","3136632.37829764","3465619.77215052","3531382.69145249","3293750.33824446","3107886.59378767","3138500.1068049","3069568.53840949","2860376.14254811","3228169.08998457","3226639.01662591","3116650.14560539","2701822.4795834","2864370.76049341","1","1","1","1","0","1","0","1","0","1","1","0"
"Q92979|NEP1_HUMAN","3","3","159.89","0.337545120257551","1.3452931432421","10 ng","15 ng","Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens GN=EMG1 PE=1 SV=4","4331749.62648805","3112157.22849136","3812068.64810377","4804119.15331466","2815798.89972003","2867422.31756337","4637546.30810626","4649796.4354877","4082814.77494327","3101165.52945567","2659162.67144032","4178143.26586233","4483341.15183757","3276422.15494246","3771187.6678102","4319106.58819331","2815798.89972003","2873228.46093653","4491884.8820808","4280985.56702873","4025975.97971787","3088674.19970973","2505949.79643931","3815477.86303979","1","1","1","1","1","1","1","1","0","1","1","1"
"sp|P0A7Z4|RPOA_ECOLI","2","1","124.06","0.337551631227055","1.12207615596199","15 ng","3 ng","DNA-directed RNA polymerase subunit alpha OS=Escherichia coli (strain K12) GN=rpoA PE=1 SV=1","17825854.6838927","17238796.8951329","18530071.9641349","17276090.1381369","19713926.5862313","19794344.2471582","17521639.1515041","20873323.0002319","20112864.6600345","18486883.4770838","20110206.2567853","21540271.639286","18449678.4814793","18148689.7752741","18331353.7413712","15531936.7302464","19713926.5862313","19834425.1239697","16971299.2140569","19217700.331552","19832863.9598255","18412419.2940876","18951517.2639843","19670562.825135","0","0","0","0","0","1","1","2","2","0","1","2"
"Q15785|TOM34_HUMAN","10","5","588.2","0.337945160707585","1.05448110060251","15 ng","7.5 ng","Mitochondrial import receptor subunit TOM34 OS=Homo sapiens GN=TOMM34 PE=1 SV=2","16917408.3496562","15250383.378585","16223760.8521344","15803398.2373528","15361662.5614305","16067951.831231","16606258.4842032","16473226.1058557","16112337.5170417","16411492.0232758","16108585.1180553","17286242.0015385","17509440.6594193","16055324.4275463","16049775.725184","14207924.3383667","15361662.5614305","16100487.2660966","16084669.8830224","15166608.7279308","15888030.0470203","16345387.4066281","15180457.378958","15785785.5739196","9","9","8","7","8","6","9","6","8","10","8","8"
"sp|P49756|RBM25_HUMAN","1","0","50.09","0.338627347994126","1.20094008311918","7.5 ng","15 ng","RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3","571040.483947704","655917.473739164","654105.849933859","688585.319104969","728172.404185307","689902.518243404","582261.409311885","703923.870981054","670978.950060589","579464.297347007","710513.272978183","464198.404934202","591024.302372626","690537.908270997","647091.157694684","619067.365601761","728172.404185307","691299.477773882","563973.068546055","648090.292503485","661637.934794085","577130.24598941","669575.656619272","423905.698149697","0","0","0","1","1","0","1","1","1","0","0","0"
"P11172|UMPS_HUMAN","3","2","165.97","0.338637218126157","1.08616676937346","15 ng","7.5 ng","Uridine 5'-monophosphate synthase OS=Homo sapiens GN=UMPS PE=1 SV=1","6388965.31395056","6541831.27029374","6683541.39004534","7081398.23930644","5958740.91772174","6027158.28243528","6297648.59478522","6848104.66706821","6225021.59574806","6961587.48987851","6870696.50312654","6877980.86749979","6612550.0270246","6887120.19806145","6611866.46782335","6366476.93634041","5958740.91772174","6039362.46488381","6099844.75327528","6304929.18302265","6138360.12633095","6933546.58588119","6474827.84273608","6280967.90188462","1","2","1","2","2","1","2","3","1","2","2","1"
"sp|Q14498|RBM39_HUMAN","6","0","364.19","0.338780986520995","1.06754660784905","7.5 ng","15 ng","RNA-binding protein 39 OS=Homo sapiens GN=RBM39 PE=1 SV=2","34311289.5542935","35605758.3329084","32418844.0216296","36588645.0640046","33313624.474348","33545587.8514037","32105183.8340374","34980336.7978987","33338961.832156","32684087.0687972","31386656.6052369","32831683.4698153","35512028.5555596","37485090.5273895","32071181.3098765","32894741.5552701","33313624.474348","33613513.1414487","31096787.0333626","32205779.121576","32874834.3786562","32552437.305138","29578252.7994806","29981873.1705351","4","2","2","3","2","1","3","2","1","2","2","1"
"sp|Q92522|H1X_HUMAN","2","0","102.87","0.340080817011703","1.27576578690477","10 ng","7.5 ng","Histone H1x OS=Homo sapiens GN=H1FX PE=1 SV=1","5529392.92271949","5776424.76183372","5500639.35420882","2853413.29283235","5451798.56503114","5735488.52926986","6020024.18332394","6122763.30901532","5769857.68574598","5606876.74635918","5823783.28408284","5624042.47013854","5722896.51357486","6081314.23848555","5441649.98392208","2565339.40116938","5451798.56503114","5747102.11981496","5830940.29089618","5637120.18792462","5689532.76836483","5584292.54515536","5488234.58301228","5135872.12792245","1","1","1","0","1","1","1","1","2","1","1","2"
"O00425|IF2B3_HUMAN","2","2","98.96","0.340229157415023","1.38217111920588","10 ng","7.5 ng","Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens GN=IGF2BP3 PE=1 SV=2","3935320.99778734","3818154.85581329","3523484.59504682","1510824.78308408","3635089.1962433","3842031.49552856","4496873.45291468","3961094.48314123","3964910.72028711","3623719.34609778","3940077.40344222","3723093.46150786","4073039.32507631","4019683.53207272","3485698.41709683","1358295.46811342","3635089.1962433","3849811.09101075","4355630.44286373","3646909.82653441","3909713.32316284","3609123.19738244","3713062.1128053","3399926.66131796","1","2","1","1","1","2","1","1","0","2","1","1"
"P0CW22|RS17L_HUMAN","6","3","469.06","0.340403718748181","1.10689950730519","10 ng","3 ng","40S ribosomal protein S17-like OS=Homo sapiens GN=RPS17L PE=1 SV=1","129424023.194253","128993307.386375","126514534.241939","131074633.509937","140740619.63992","145567896.618438","154366729.206903","139233965.082365","132480197.228897","138431182.451943","154597638.867026","127281661.244068","133953275.063501","135801792.496485","125157780.558143","117841646.943163","140740619.63992","145862651.971746","149518200.175967","128190255.902089","130635877.754027","137873589.014668","145690192.559367","116233534.83726","7","7","9","6","5","6","5","2","5","5","5","4"
"P12236|ADT3_HUMAN","1","1","44.16","0.341435219965238","1.28123949252916","7.5 ng","15 ng","ADP/ATP translocase 3 OS=Homo sapiens GN=SLC25A6 PE=1 SV=4","984575.417128999","887227.472885664","1071149.53365518","1561871.99825905","1081872.536908","951556.62283614","1072450.26019118","1081377.84584852","883936.373069785","923108.616834165","926194.720143751","956808.384497419","1019031.07642924","934056.840709605","1059662.42599289","1404189.07656378","1081872.536908","953483.396630856","1038765.50022064","995605.509791869","871630.676811032","919390.38444229","872830.194006237","873756.828792538","1","2","1","1","1","1","1","1","1","0","1","1"
"P00441|SODC_HUMAN","6","2","532.87","0.341790261543149","1.07443279496241","10 ng","15 ng","Superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD1 PE=1 SV=2","222580270.898083","209805376.364884","226547608.218151","217909225.873188","228468982.35252","204286239.586849","218125621.520616","229641483.326208","231538108.220844","211285005.686379","199892164.17604","221068249.537156","230369567.530517","220879259.265823","224118090.504264","195909623.192343","228468982.35252","204699891.663468","211274479.349196","211426863.379977","228314756.723047","210433960.92552","188374984.917881","201879389.637418","7","10","7","9","9","9","7","8","8","9","8","8"
"sp|P48506|GSH1_HUMAN","2","0","114.23","0.341915582107661","1.14385039365826","7.5 ng","15 ng","Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens GN=GCLC PE=1 SV=2","1318342.17996138","1312344.99828595","1207672.19131828","1423292.32276842","1376650.15862674","1232953.12821247","1465181.69404367","1293018.40712612","1143050.79803222","1228759.68660344","1230646.79673637","1066312.99183529","1364478.15715888","1381612.7886946","1194721.0019217","1279600.07901815","1376650.15862674","1235449.69196973","1419161.57030544","1190459.24173427","1127137.84732961","1223810.3079656","1159740.66682419","973756.368926133","1","1","2","1","1","1","0","1","1","1","1","0"
"P16402|H13_HUMAN","7","1","621.75","0.342586090258306","1.04952246446779","3 ng","10 ng","Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2","243356579.026561","249916065.029828","242526707.552081","236562467.912498","242240815.137078","245428969.553239","217516124.240387","244153844.631795","239410166.636485","227587369.411476","232491561.704306","242161232.516236","251872951.901136","263107057.973644","239925828.48422","212679677.808403","242240815.137078","245925930.10782","210684125.865512","224788138.471198","236077224.490826","226670659.596948","219096104.192526","221141488.732898","10","10","12","10","9","11","11","11","11","10","9","10"
"sp|P47756|CAPZB_HUMAN","3","0","185.89","0.342609193005822","1.0902757570883","10 ng","15 ng","F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB PE=1 SV=4","18067446.9242121","18372314.6135355","18819817.2552946","16850777.5522129","17893421.3161694","17200099.1638683","17019211.1661775","20561722.38675","17947573.5307402","16623276.8287665","15775080.6924099","18532342.0955543","18699725.3508471","19342036.4775533","18617991.7769614","15149562.7021922","17893421.3161694","17234927.044354","16484652.0688461","18930815.1425979","17697716.8722978","16556319.154191","14866168.4651832","16923723.4140831","1","1","1","2","1","2","2","1","2","1","1","1"
"sp|P31689|DNJA1_HUMAN","5","0","261.13","0.342827399830854","1.06146651749417","15 ng","10 ng","DnaJ homolog subfamily A member 1 OS=Homo sapiens GN=DNAJA1 PE=1 SV=2","20462677.6291693","21457455.7425365","20833533.1200748","20140179.0876084","21017829.0778496","22086145.5292859","19229130.5430423","21086531.6779645","20563543.8646564","21105356.4896972","21283572.2060311","22232310.1758304","21178778.2310077","22590016.5775443","20610112.3646928","18106873.9988817","21017829.0778496","22130866.9945259","18625159.7382153","19413997.8006569","20277269.0461158","21020345.2367298","20057277.4317398","20302531.9914701","3","4","3","2","3","3","3","2","2","3","2","3"
"sp|Q9Y221|NIP7_HUMAN","1","0","56.3","0.342867320507003","1.20244344850577","3 ng","10 ng","60S ribosome subunit biogenesis protein NIP7 homolog OS=Homo sapiens GN=NIP7 PE=1 SV=1","932459.819611115","959177.587645497","920510.238208976","911612.806666258","769588.199207327","848399.214701679","859667.81849256","729578.776535181","749447.710272139","970131.102613223","902336.736150848","665872.611321978","965091.670149666","1009804.60431602","910638.600423289","819578.522825981","769588.199207327","850117.108661024","832666.375912689","671710.311556897","739014.294287232","966223.4661506","850346.834574118","608074.459500169","1","0","0","1","1","0","1","0","1","1","0","1"
"sp|Q15843|NEDD8_HUMAN","1","1","156.66","0.343000131448011","1.23793995282139","3 ng","15 ng","NEDD8 OS=Homo sapiens GN=NEDD8 PE=1 SV=1","3802608.84131727","4104831.04523073","4159480.76120099","4471718.08553362","2781766.9726953","3472454.11532238","4329844.24206662","3724393.22395964","3700678.29416348","3504911.64410699","3615696.13319608","2626973.77562059","3935682.84703495","4321490.97602282","4114874.10095243","4020263.95004079","2781766.9726953","3479485.36646623","4193847.4789367","3428983.15204169","3649159.40159751","3490794.04649375","3407370.70593031","2398950.8376989","2","1","1","1","1","1","1","2","2","1","1","1"
"sp|Q07812|BAX_HUMAN","1","0","61.41","0.343329841571942","1.10694686182965","3 ng","15 ng","Apoptosis regulator BAX OS=Homo sapiens GN=BAX PE=1 SV=1","4592121.79946511","4125311.18063419","4072487.77813945","3992763.19174584","4211683.78404267","3993993.42093203","3780000.39092388","4616891.60174561","4120397.68095579","3897309.71631787","3662616.80804769","3994305.3898011","4752825.1660482","4343052.08763948","4028814.03876785","3589663.21529863","4211683.78404267","4002080.71881325","3661273.76034419","4250690.6669638","4063035.67632301","3881611.56014847","3451587.95403477","3647597.22758363","0","0","0","1","0","1","0","0","0","0","0","0"
"sp|Q16666|IF16_HUMAN","1","0","44.19","0.34386797259382","1.16152398630558","7.5 ng","3 ng","Gamma-interferon-inducible protein 16 OS=Homo sapiens GN=IFI16 PE=1 SV=3","1764740.38749513","1807198.75902154","1740080.72246323","2488134.73205951","1890443.81978918","1791459.94170329","1880312.43461207","1868076.89142237","1713383.25487473","1758994.35422104","1910557.97844036","1778923.85775749","1826498.27062633","1902585.76855804","1721419.93424273","2236938.50435332","1890443.81978918","1795087.4064144","1821253.40373614","1719905.44558974","1689530.43633294","1751909.21855475","1800477.43170404","1624512.17380794","1","0","0","0","0","0","1","0","0","0","0","0"
"sp|Q13509|TBB3_HUMAN","17","0","1363.57","0.345049859694657","1.04680112595829","7.5 ng","15 ng","Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=2","1447482687.53421","1386087280.6225","1403198239.31273","1540071963.80288","1410043699.96911","1417143566.15571","1432520623.24283","1500879431.55379","1428475069.11005","1358003505.43033","1374169927.99838","1439831278.47842","1498137994.84435","1459247313.51603","1388150210.31203","1384589922.28854","1410043699.96911","1420013090.70222","1387526356.24701","1381833220.7608","1408588592.15399","1352533539.56707","1294994431.2641","1314853038.77268","15","14","13","15","13","13","13","11","12","14","16","15"
